year,round,driverId,constructorId,grid,position,points,status,circuitId,date,quali_pos
2023,6,tsunoda,alphatauri,9,15,0.0,Lapped,monaco,2023-05-28,9.0
2023,6,perez,red_bull,20,16,0.0,Lapped,monaco,2023-05-28,20.0
2023,6,hulkenberg,haas,18,17,0.0,Lapped,monaco,2023-05-28,18.0
2023,6,sargeant,williams,16,18,0.0,Lapped,monaco,2023-05-28,16.0
2023,6,kevin_magnussen,haas,17,19,0.0,Retired,monaco,2023-05-28,17.0
2023,6,stroll,aston_martin,14,20,0.0,Retired,monaco,2023-05-28,14.0
2023,7,max_verstappen,red_bull,1,1,26.0,Finished,catalunya,2023-06-04,1.0
2023,7,hamilton,mercedes,4,2,18.0,Finished,catalunya,2023-06-04,5.0
2023,7,russell,mercedes,12,3,15.0,Finished,catalunya,2023-06-04,12.0
2023,7,perez,red_bull,11,4,12.0,Finished,catalunya,2023-06-04,11.0
2023,7,sainz,ferrari,2,5,10.0,Finished,catalunya,2023-06-04,2.0
2023,7,stroll,aston_martin,5,6,8.0,Finished,catalunya,2023-06-04,6.0
2023,7,alonso,aston_martin,8,7,6.0,Finished,catalunya,2023-06-04,9.0
2023,7,ocon,alpine,6,8,4.0,Finished,catalunya,2023-06-04,7.0
2023,7,zhou,alfa,13,9,2.0,Finished,catalunya,2023-06-04,13.0
2023,7,gasly,alpine,10,10,1.0,Finished,catalunya,2023-06-04,4.0
2023,7,leclerc,ferrari,19,11,0.0,Finished,catalunya,2023-06-04,19.0
2023,7,tsunoda,alphatauri,15,12,0.0,Finished,catalunya,2023-06-04,15.0
2023,7,piastri,mclaren,9,13,0.0,Lapped,catalunya,2023-06-04,10.0
2023,7,de_vries,alphatauri,14,14,0.0,Lapped,catalunya,2023-06-04,14.0
2023,7,hulkenberg,haas,7,15,0.0,Lapped,catalunya,2023-06-04,8.0
2023,7,albon,williams,18,16,0.0,Lapped,catalunya,2023-06-04,18.0
2023,7,norris,mclaren,3,17,0.0,Lapped,catalunya,2023-06-04,3.0
2023,7,kevin_magnussen,haas,17,18,0.0,Lapped,catalunya,2023-06-04,17.0
2023,7,bottas,alfa,16,19,0.0,Lapped,catalunya,2023-06-04,16.0
2023,7,sargeant,williams,20,20,0.0,Lapped,catalunya,2023-06-04,20.0
2023,8,max_verstappen,red_bull,1,1,25.0,Finished,villeneuve,2023-06-18,1.0
2023,8,alonso,aston_martin,2,2,18.0,Finished,villeneuve,2023-06-18,3.0
2023,8,hamilton,mercedes,3,3,15.0,Finished,villeneuve,2023-06-18,4.0
2023,8,leclerc,ferrari,10,4,12.0,Finished,villeneuve,2023-06-18,11.0
2023,8,sainz,ferrari,11,5,10.0,Finished,villeneuve,2023-06-18,8.0
2023,8,perez,red_bull,12,6,9.0,Finished,villeneuve,2023-06-18,12.0
2023,8,albon,williams,9,7,6.0,Finished,villeneuve,2023-06-18,10.0
2023,8,ocon,alpine,6,8,4.0,Finished,villeneuve,2023-06-18,6.0
2023,8,stroll,aston_martin,16,9,2.0,Finished,villeneuve,2023-06-18,13.0
2023,8,bottas,alfa,14,10,1.0,Finished,villeneuve,2023-06-18,15.0
2023,8,piastri,mclaren,8,11,0.0,Finished,villeneuve,2023-06-18,9.0
2023,8,gasly,alpine,15,12,0.0,Finished,villeneuve,2023-06-18,17.0
2023,8,norris,mclaren,7,13,0.0,Finished,villeneuve,2023-06-18,7.0
2023,8,tsunoda,alphatauri,19,14,0.0,Finished,villeneuve,2023-06-18,16.0
2023,8,hulkenberg,haas,5,15,0.0,Lapped,villeneuve,2023-06-18,2.0
2023,8,zhou,alfa,20,16,0.0,Lapped,villeneuve,2023-06-18,20.0
2023,8,kevin_magnussen,haas,13,17,0.0,Lapped,villeneuve,2023-06-18,14.0
2023,8,de_vries,alphatauri,17,18,0.0,Lapped,villeneuve,2023-06-18,18.0
2023,8,russell,mercedes,4,19,0.0,Retired,villeneuve,2023-06-18,5.0
2023,8,sargeant,williams,18,20,0.0,Retired,villeneuve,2023-06-18,19.0
2023,9,max_verstappen,red_bull,1,1,26.0,Finished,red_bull_ring,2023-07-02,1.0
2023,9,leclerc,ferrari,2,2,18.0,Finished,red_bull_ring,2023-07-02,2.0
2023,9,perez,red_bull,15,3,15.0,Finished,red_bull_ring,2023-07-02,15.0
2023,9,norris,mclaren,4,4,12.0,Finished,red_bull_ring,2023-07-02,4.0
2023,9,alonso,aston_martin,7,5,10.0,Finished,red_bull_ring,2023-07-02,7.0
2023,9,sainz,ferrari,3,6,8.0,Finished,red_bull_ring,2023-07-02,3.0
2023,9,russell,mercedes,11,7,6.0,Finished,red_bull_ring,2023-07-02,11.0
2023,9,hamilton,mercedes,5,8,4.0,Finished,red_bull_ring,2023-07-02,5.0
2023,9,stroll,aston_martin,6,9,2.0,Finished,red_bull_ring,2023-07-02,6.0
2023,9,gasly,alpine,9,10,1.0,Finished,red_bull_ring,2023-07-02,9.0
2023,9,albon,williams,10,11,0.0,Finished,red_bull_ring,2023-07-02,10.0
2023,9,zhou,alfa,17,12,0.0,Lapped,red_bull_ring,2023-07-02,17.0
2023,9,sargeant,williams,18,13,0.0,Lapped,red_bull_ring,2023-07-02,18.0
2023,9,ocon,alpine,12,14,0.0,Lapped,red_bull_ring,2023-07-02,12.0
2023,9,bottas,alfa,14,15,0.0,Lapped,red_bull_ring,2023-07-02,14.0
2023,9,piastri,mclaren,13,16,0.0,Lapped,red_bull_ring,2023-07-02,13.0
2023,9,de_vries,alphatauri,20,17,0.0,Lapped,red_bull_ring,2023-07-02,20.0
2023,9,kevin_magnussen,haas,19,18,0.0,Lapped,red_bull_ring,2023-07-02,19.0
2023,9,tsunoda,alphatauri,16,19,0.0,Lapped,red_bull_ring,2023-07-02,16.0
2023,9,hulkenberg,haas,8,20,0.0,Retired,red_bull_ring,2023-07-02,8.0
2023,10,max_verstappen,red_bull,1,1,26.0,Finished,silverstone,2023-07-09,1.0
2023,10,norris,mclaren,2,2,18.0,Finished,silverstone,2023-07-09,2.0
2023,10,hamilton,mercedes,7,3,15.0,Finished,silverstone,2023-07-09,7.0
2023,10,piastri,mclaren,3,4,12.0,Finished,silverstone,2023-07-09,3.0
2023,10,russell,mercedes,6,5,10.0,Finished,silverstone,2023-07-09,6.0
2023,10,perez,red_bull,15,6,8.0,Finished,silverstone,2023-07-09,15.0
2023,10,alonso,aston_martin,9,7,6.0,Finished,silverstone,2023-07-09,9.0
2023,10,albon,williams,8,8,4.0,Finished,silverstone,2023-07-09,8.0
2023,10,leclerc,ferrari,4,9,2.0,Finished,silverstone,2023-07-09,4.0
2023,10,sainz,ferrari,5,10,1.0,Finished,silverstone,2023-07-09,5.0
2023,10,sargeant,williams,14,11,0.0,Finished,silverstone,2023-07-09,14.0
2023,10,bottas,alfa,20,12,0.0,Finished,silverstone,2023-07-09,15.0
2023,10,hulkenberg,haas,11,13,0.0,Finished,silverstone,2023-07-09,11.0
2023,10,stroll,aston_martin,12,14,0.0,Finished,silverstone,2023-07-09,12.0
2023,10,zhou,alfa,17,15,0.0,Finished,silverstone,2023-07-09,17.0
2023,10,tsunoda,alphatauri,16,16,0.0,Finished,silverstone,2023-07-09,16.0
2023,10,de_vries,alphatauri,18,17,0.0,Finished,silverstone,2023-07-09,18.0
2023,10,gasly,alpine,10,18,0.0,Retired,silverstone,2023-07-09,10.0
2023,10,kevin_magnussen,haas,19,19,0.0,Retired,silverstone,2023-07-09,19.0
2023,10,ocon,alpine,13,20,0.0,Retired,silverstone,2023-07-09,13.0
2023,11,max_verstappen,red_bull,2,1,26.0,Finished,hungaroring,2023-07-23,2.0
2023,11,norris,mclaren,3,2,18.0,Finished,hungaroring,2023-07-23,3.0
2023,11,perez,red_bull,9,3,15.0,Finished,hungaroring,2023-07-23,9.0
2023,11,hamilton,mercedes,1,4,12.0,Finished,hungaroring,2023-07-23,1.0
2023,11,piastri,mclaren,4,5,10.0,Finished,hungaroring,2023-07-23,4.0
2023,11,russell,mercedes,18,6,8.0,Finished,hungaroring,2023-07-23,18.0
2023,11,leclerc,ferrari,6,7,6.0,Finished,hungaroring,2023-07-23,6.0
2023,11,sainz,ferrari,11,8,4.0,Finished,hungaroring,2023-07-23,11.0
2023,11,alonso,aston_martin,8,9,2.0,Finished,hungaroring,2023-07-23,8.0
2023,11,stroll,aston_martin,14,10,1.0,Lapped,hungaroring,2023-07-23,14.0
2023,11,albon,williams,16,11,0.0,Lapped,hungaroring,2023-07-23,16.0
2023,11,bottas,alfa,7,12,0.0,Lapped,hungaroring,2023-07-23,7.0
2023,11,ricciardo,alphatauri,13,13,0.0,Lapped,hungaroring,2023-07-23,13.0
2023,11,hulkenberg,haas,10,14,0.0,Lapped,hungaroring,2023-07-23,10.0
2023,11,tsunoda,alphatauri,17,15,0.0,Lapped,hungaroring,2023-07-23,17.0
2023,11,zhou,alfa,5,16,0.0,Lapped,hungaroring,2023-07-23,5.0
2023,11,kevin_magnussen,haas,19,17,0.0,Lapped,hungaroring,2023-07-23,19.0
2023,11,sargeant,williams,20,18,0.0,Retired,hungaroring,2023-07-23,20.0
2023,11,ocon,alpine,12,19,0.0,Retired,hungaroring,2023-07-23,12.0
2023,11,gasly,alpine,15,20,0.0,Retired,hungaroring,2023-07-23,15.0
2023,12,max_verstappen,red_bull,6,1,25.0,Finished,spa,2023-07-30,1.0
2023,12,perez,red_bull,2,2,18.0,Finished,spa,2023-07-30,3.0
2023,12,leclerc,ferrari,1,3,15.0,Finished,spa,2023-07-30,2.0
2023,12,hamilton,mercedes,3,4,13.0,Finished,spa,2023-07-30,4.0
2023,12,alonso,aston_martin,9,5,10.0,Finished,spa,2023-07-30,9.0
2023,12,russell,mercedes,8,6,8.0,Finished,spa,2023-07-30,8.0
2023,12,norris,mclaren,7,7,6.0,Finished,spa,2023-07-30,7.0
2023,12,ocon,alpine,14,8,4.0,Finished,spa,2023-07-30,15.0
2023,12,stroll,aston_martin,10,9,2.0,Finished,spa,2023-07-30,10.0
2023,12,tsunoda,alphatauri,11,10,1.0,Finished,spa,2023-07-30,11.0
2023,12,gasly,alpine,12,11,0.0,Finished,spa,2023-07-30,12.0
2023,12,bottas,alfa,13,12,0.0,Finished,spa,2023-07-30,14.0
2023,12,zhou,alfa,17,13,0.0,Finished,spa,2023-07-30,17.0
2023,12,albon,williams,15,14,0.0,Finished,spa,2023-07-30,16.0
2023,12,kevin_magnussen,haas,16,15,0.0,Finished,spa,2023-07-30,13.0
2023,12,ricciardo,alphatauri,19,16,0.0,Finished,spa,2023-07-30,19.0
2023,12,sargeant,williams,18,17,0.0,Finished,spa,2023-07-30,18.0
2023,12,hulkenberg,haas,20,18,0.0,Finished,spa,2023-07-30,20.0
2023,12,sainz,ferrari,4,19,0.0,Retired,spa,2023-07-30,5.0
2023,12,piastri,mclaren,5,20,0.0,Retired,spa,2023-07-30,6.0
2023,13,max_verstappen,red_bull,1,1,25.0,Finished,zandvoort,2023-08-27,1.0
2023,13,alonso,aston_martin,5,2,19.0,Finished,zandvoort,2023-08-27,5.0
2023,13,gasly,alpine,12,3,15.0,Finished,zandvoort,2023-08-27,12.0
2023,13,perez,red_bull,7,4,12.0,Finished,zandvoort,2023-08-27,7.0
2023,13,sainz,ferrari,6,5,10.0,Finished,zandvoort,2023-08-27,6.0
2023,13,hamilton,mercedes,13,6,8.0,Finished,zandvoort,2023-08-27,13.0
2023,13,norris,mclaren,2,7,6.0,Finished,zandvoort,2023-08-27,2.0
2023,13,albon,williams,4,8,4.0,Finished,zandvoort,2023-08-27,4.0
2023,13,piastri,mclaren,8,9,2.0,Finished,zandvoort,2023-08-27,8.0
2023,13,ocon,alpine,16,10,1.0,Finished,zandvoort,2023-08-27,17.0
2023,13,stroll,aston_martin,11,11,0.0,Finished,zandvoort,2023-08-27,11.0
2023,13,hulkenberg,haas,14,12,0.0,Finished,zandvoort,2023-08-27,15.0
2023,13,lawson,alphatauri,19,13,0.0,Finished,zandvoort,2023-08-27,20.0
2023,13,bottas,alfa,18,14,0.0,Finished,zandvoort,2023-08-27,19.0
2023,13,tsunoda,alphatauri,17,15,0.0,Finished,zandvoort,2023-08-27,14.0
2023,13,kevin_magnussen,haas,0,16,0.0,Finished,zandvoort,2023-08-27,18.0
2023,13,russell,mercedes,3,17,0.0,Finished,zandvoort,2023-08-27,3.0
2023,13,zhou,alfa,15,18,0.0,Accident,zandvoort,2023-08-27,16.0
2023,13,leclerc,ferrari,9,19,0.0,Undertray,zandvoort,2023-08-27,9.0
2023,13,sargeant,williams,10,20,0.0,Accident,zandvoort,2023-08-27,10.0
2023,14,max_verstappen,red_bull,2,1,25.0,Finished,monza,2023-09-03,2.0
2023,14,perez,red_bull,5,2,18.0,Finished,monza,2023-09-03,5.0
2023,14,sainz,ferrari,1,3,15.0,Finished,monza,2023-09-03,1.0
2023,14,leclerc,ferrari,3,4,12.0,Finished,monza,2023-09-03,3.0
2023,14,russell,mercedes,4,5,10.0,Finished,monza,2023-09-03,4.0
2023,14,hamilton,mercedes,8,6,8.0,Finished,monza,2023-09-03,8.0
2023,14,albon,williams,6,7,6.0,Finished,monza,2023-09-03,6.0
2023,14,norris,mclaren,9,8,4.0,Finished,monza,2023-09-03,9.0
2023,14,alonso,aston_martin,10,9,2.0,Finished,monza,2023-09-03,10.0
2023,14,bottas,alfa,14,10,1.0,Finished,monza,2023-09-03,14.0
2023,14,lawson,alphatauri,12,11,0.0,Finished,monza,2023-09-03,12.0
2023,14,piastri,mclaren,7,12,0.0,Finished,monza,2023-09-03,7.0
2023,14,sargeant,williams,15,13,0.0,Finished,monza,2023-09-03,15.0
2023,14,zhou,alfa,16,14,0.0,Finished,monza,2023-09-03,16.0
2023,14,gasly,alpine,17,15,0.0,Finished,monza,2023-09-03,17.0
2023,14,stroll,aston_martin,20,16,0.0,Finished,monza,2023-09-03,20.0
2023,14,hulkenberg,haas,13,17,0.0,Lapped,monza,2023-09-03,13.0
2023,14,kevin_magnussen,haas,19,18,0.0,Lapped,monza,2023-09-03,19.0
2023,14,ocon,alpine,18,19,0.0,Retired,monza,2023-09-03,18.0
2023,14,tsunoda,alphatauri,11,20,0.0,Did not start,monza,2023-09-03,11.0
2023,15,sainz,ferrari,1,1,25.0,Finished,marina_bay,2023-09-17,1.0
2023,15,norris,mclaren,4,2,18.0,Finished,marina_bay,2023-09-17,4.0
2023,15,hamilton,mercedes,5,3,16.0,Finished,marina_bay,2023-09-17,5.0
2023,15,leclerc,ferrari,3,4,12.0,Finished,marina_bay,2023-09-17,3.0
2023,15,max_verstappen,red_bull,11,5,10.0,Finished,marina_bay,2023-09-17,11.0
2023,15,gasly,alpine,12,6,8.0,Finished,marina_bay,2023-09-17,12.0
2023,15,piastri,mclaren,17,7,6.0,Finished,marina_bay,2023-09-17,17.0
2023,15,perez,red_bull,13,8,4.0,Finished,marina_bay,2023-09-17,13.0
2023,15,lawson,alphatauri,10,9,2.0,Finished,marina_bay,2023-09-17,10.0
2023,15,kevin_magnussen,haas,6,10,1.0,Finished,marina_bay,2023-09-17,6.0
2023,15,albon,williams,14,11,0.0,Finished,marina_bay,2023-09-17,14.0
2023,15,zhou,alfa,19,12,0.0,Finished,marina_bay,2023-09-17,19.0
2023,15,hulkenberg,haas,9,13,0.0,Finished,marina_bay,2023-09-17,9.0
2023,15,sargeant,williams,18,14,0.0,Finished,marina_bay,2023-09-17,18.0
2023,15,alonso,aston_martin,7,15,0.0,Finished,marina_bay,2023-09-17,7.0
2023,15,russell,mercedes,2,16,0.0,Retired,marina_bay,2023-09-17,2.0
2023,15,bottas,alfa,16,17,0.0,Retired,marina_bay,2023-09-17,16.0
2023,15,ocon,alpine,8,18,0.0,Retired,marina_bay,2023-09-17,8.0
2023,15,tsunoda,alphatauri,15,19,0.0,Retired,marina_bay,2023-09-17,15.0
2023,15,stroll,aston_martin,0,20,0.0,Withdrew,marina_bay,2023-09-17,20.0
2023,16,max_verstappen,red_bull,1,1,26.0,Finished,suzuka,2023-09-24,1.0
2023,16,norris,mclaren,3,2,18.0,Finished,suzuka,2023-09-24,3.0
2023,16,piastri,mclaren,2,3,15.0,Finished,suzuka,2023-09-24,2.0
2023,16,leclerc,ferrari,4,4,12.0,Finished,suzuka,2023-09-24,4.0
2023,16,hamilton,mercedes,7,5,10.0,Finished,suzuka,2023-09-24,7.0
2023,16,sainz,ferrari,6,6,8.0,Finished,suzuka,2023-09-24,6.0
2023,16,russell,mercedes,8,7,6.0,Finished,suzuka,2023-09-24,8.0
2023,16,alonso,aston_martin,10,8,4.0,Finished,suzuka,2023-09-24,10.0
2023,16,ocon,alpine,14,9,2.0,Finished,suzuka,2023-09-24,14.0
2023,16,gasly,alpine,12,10,1.0,Finished,suzuka,2023-09-24,12.0
2023,16,lawson,alphatauri,11,11,0.0,Lapped,suzuka,2023-09-24,11.0
2023,16,tsunoda,alphatauri,9,12,0.0,Lapped,suzuka,2023-09-24,9.0
2023,16,zhou,alfa,19,13,0.0,Lapped,suzuka,2023-09-24,19.0
2023,16,hulkenberg,haas,18,14,0.0,Lapped,suzuka,2023-09-24,18.0
2023,16,kevin_magnussen,haas,15,15,0.0,Lapped,suzuka,2023-09-24,15.0
2023,16,albon,williams,13,16,0.0,Retired,suzuka,2023-09-24,13.0
2023,16,sargeant,williams,20,17,0.0,Retired,suzuka,2023-09-24,20.0
2023,16,stroll,aston_martin,17,18,0.0,Retired,suzuka,2023-09-24,17.0
2023,16,perez,red_bull,5,19,0.0,Retired,suzuka,2023-09-24,5.0
2023,16,bottas,alfa,16,20,0.0,Retired,suzuka,2023-09-24,16.0
2023,17,max_verstappen,red_bull,1,1,26.0,Finished,losail,2023-10-08,1.0
2023,17,piastri,mclaren,6,2,18.0,Finished,losail,2023-10-08,6.0
2023,17,norris,mclaren,10,3,15.0,Finished,losail,2023-10-08,10.0
2023,17,russell,mercedes,2,4,12.0,Finished,losail,2023-10-08,2.0
2023,17,leclerc,ferrari,5,5,10.0,Finished,losail,2023-10-08,5.0
2023,17,alonso,aston_martin,4,6,8.0,Finished,losail,2023-10-08,4.0
2023,17,ocon,alpine,8,7,6.0,Finished,losail,2023-10-08,8.0
2023,17,bottas,alfa,9,8,4.0,Finished,losail,2023-10-08,9.0
2023,17,zhou,alfa,19,9,2.0,Finished,losail,2023-10-08,20.0
2023,17,perez,red_bull,20,10,1.0,Finished,losail,2023-10-08,13.0
2023,17,stroll,aston_martin,16,11,0.0,Finished,losail,2023-10-08,17.0
2023,17,gasly,alpine,7,12,0.0,Finished,losail,2023-10-08,7.0
2023,17,albon,williams,13,13,0.0,Finished,losail,2023-10-08,14.0
2023,17,kevin_magnussen,haas,18,14,0.0,Lapped,losail,2023-10-08,19.0
2023,17,tsunoda,alphatauri,11,15,0.0,Lapped,losail,2023-10-08,11.0
2023,17,hulkenberg,haas,14,16,0.0,Lapped,losail,2023-10-08,15.0
2023,17,lawson,alphatauri,17,17,0.0,Lapped,losail,2023-10-08,18.0
2023,17,sargeant,williams,15,18,0.0,Retired,losail,2023-10-08,16.0
2023,17,hamilton,mercedes,3,19,0.0,Retired,losail,2023-10-08,3.0
2023,17,sainz,ferrari,12,20,0.0,Did not start,losail,2023-10-08,12.0
2023,18,max_verstappen,red_bull,6,1,25.0,Finished,americas,2023-10-22,6.0
2023,18,norris,mclaren,2,2,18.0,Finished,americas,2023-10-22,2.0
2023,18,sainz,ferrari,4,3,15.0,Finished,americas,2023-10-22,4.0
2023,18,perez,red_bull,9,4,12.0,Finished,americas,2023-10-22,9.0
2023,18,russell,mercedes,5,5,10.0,Finished,americas,2023-10-22,5.0
2023,18,gasly,alpine,7,6,8.0,Finished,americas,2023-10-22,7.0
2023,18,stroll,aston_martin,20,7,6.0,Finished,americas,2023-10-22,19.0
2023,18,tsunoda,alphatauri,11,8,5.0,Finished,americas,2023-10-22,11.0
2023,18,albon,williams,15,9,2.0,Finished,americas,2023-10-22,18.0
2023,18,sargeant,williams,16,10,1.0,Finished,americas,2023-10-22,20.0
2023,18,hulkenberg,haas,18,11,0.0,Finished,americas,2023-10-22,16.0
2023,18,bottas,alfa,13,12,0.0,Finished,americas,2023-10-22,13.0
2023,18,zhou,alfa,12,13,0.0,Lapped,americas,2023-10-22,12.0
2023,18,kevin_magnussen,haas,17,14,0.0,Lapped,americas,2023-10-22,14.0
2023,18,ricciardo,alphatauri,14,15,0.0,Lapped,americas,2023-10-22,15.0
2023,18,alonso,aston_martin,19,16,0.0,Retired,americas,2023-10-22,17.0
2023,18,piastri,mclaren,10,17,0.0,Retired,americas,2023-10-22,10.0
2023,18,ocon,alpine,8,18,0.0,Retired,americas,2023-10-22,8.0
2023,18,hamilton,mercedes,3,19,0.0,Disqualified,americas,2023-10-22,3.0
2023,18,leclerc,ferrari,1,20,0.0,Disqualified,americas,2023-10-22,1.0
2023,19,max_verstappen,red_bull,3,1,25.0,Finished,rodriguez,2023-10-29,3.0
2023,19,hamilton,mercedes,6,2,19.0,Finished,rodriguez,2023-10-29,6.0
2023,19,leclerc,ferrari,1,3,15.0,Finished,rodriguez,2023-10-29,1.0
2023,19,sainz,ferrari,2,4,12.0,Finished,rodriguez,2023-10-29,2.0
2023,19,norris,mclaren,17,5,10.0,Finished,rodriguez,2023-10-29,19.0
2023,19,russell,mercedes,8,6,8.0,Finished,rodriguez,2023-10-29,8.0
2023,19,ricciardo,alphatauri,4,7,6.0,Finished,rodriguez,2023-10-29,4.0
2023,19,piastri,mclaren,7,8,4.0,Finished,rodriguez,2023-10-29,7.0
2023,19,albon,williams,14,9,2.0,Finished,rodriguez,2023-10-29,14.0
2023,19,ocon,alpine,15,10,1.0,Finished,rodriguez,2023-10-29,16.0
2023,19,gasly,alpine,11,11,0.0,Finished,rodriguez,2023-10-29,11.0
2023,19,tsunoda,alphatauri,18,12,0.0,Finished,rodriguez,2023-10-29,15.0
2023,19,hulkenberg,haas,12,13,0.0,Finished,rodriguez,2023-10-29,12.0
2023,19,zhou,alfa,10,14,0.0,Finished,rodriguez,2023-10-29,10.0
2023,19,bottas,alfa,9,15,0.0,Finished,rodriguez,2023-10-29,9.0
2023,19,sargeant,williams,19,16,0.0,Retired,rodriguez,2023-10-29,20.0
2023,19,stroll,aston_martin,0,17,0.0,Collision damage,rodriguez,2023-10-29,18.0
2023,19,alonso,aston_martin,13,18,0.0,Withdrew,rodriguez,2023-10-29,13.0
2023,19,kevin_magnussen,haas,16,19,0.0,Accident,rodriguez,2023-10-29,17.0
2023,19,perez,red_bull,5,20,0.0,Collision damage,rodriguez,2023-10-29,5.0
2023,20,max_verstappen,red_bull,1,1,25.0,Finished,interlagos,2023-11-05,1.0
2023,20,norris,mclaren,6,2,19.0,Finished,interlagos,2023-11-05,7.0
2023,20,alonso,aston_martin,4,3,15.0,Finished,interlagos,2023-11-05,4.0
2023,20,perez,red_bull,9,4,12.0,Finished,interlagos,2023-11-05,9.0
2023,20,stroll,aston_martin,3,5,10.0,Finished,interlagos,2023-11-05,3.0
2023,20,sainz,ferrari,7,6,8.0,Finished,interlagos,2023-11-05,8.0
2023,20,gasly,alpine,15,7,6.0,Finished,interlagos,2023-11-05,13.0
2023,20,hamilton,mercedes,5,8,4.0,Finished,interlagos,2023-11-05,5.0
2023,20,tsunoda,alphatauri,16,9,2.0,Finished,interlagos,2023-11-05,16.0
2023,20,ocon,alpine,14,10,1.0,Lapped,interlagos,2023-11-05,12.0
2023,20,sargeant,williams,19,11,0.0,Lapped,interlagos,2023-11-05,19.0
2023,20,hulkenberg,haas,11,12,0.0,Lapped,interlagos,2023-11-05,11.0
2023,20,ricciardo,alphatauri,17,13,0.0,Lapped,interlagos,2023-11-05,17.0
2023,20,piastri,mclaren,10,14,0.0,Lapped,interlagos,2023-11-05,10.0
2023,20,russell,mercedes,8,15,0.0,Retired,interlagos,2023-11-05,6.0
2023,20,bottas,alfa,18,16,0.0,Retired,interlagos,2023-11-05,18.0
2023,20,zhou,alfa,20,17,0.0,Retired,interlagos,2023-11-05,20.0
2023,20,kevin_magnussen,haas,12,18,0.0,Retired,interlagos,2023-11-05,14.0
2023,20,albon,williams,13,19,0.0,Retired,interlagos,2023-11-05,15.0
2023,20,leclerc,ferrari,2,20,0.0,Did not start,interlagos,2023-11-05,2.0
2023,21,max_verstappen,red_bull,2,1,25.0,Finished,vegas,2023-11-19,3.0
2023,21,leclerc,ferrari,1,2,18.0,Finished,vegas,2023-11-19,1.0
2023,21,perez,red_bull,11,3,15.0,Finished,vegas,2023-11-19,12.0
2023,21,ocon,alpine,16,4,12.0,Finished,vegas,2023-11-19,17.0
2023,21,stroll,aston_martin,19,5,10.0,Finished,vegas,2023-11-19,14.0
2023,21,sainz,ferrari,12,6,8.0,Finished,vegas,2023-11-19,2.0
2023,21,hamilton,mercedes,10,7,6.0,Finished,vegas,2023-11-19,11.0
2023,21,russell,mercedes,3,8,4.0,Finished,vegas,2023-11-19,4.0
2023,21,alonso,aston_martin,9,9,2.0,Finished,vegas,2023-11-19,10.0
2023,21,piastri,mclaren,18,10,2.0,Finished,vegas,2023-11-19,19.0
2023,21,gasly,alpine,4,11,0.0,Finished,vegas,2023-11-19,5.0
2023,21,albon,williams,5,12,0.0,Finished,vegas,2023-11-19,6.0
2023,21,kevin_magnussen,haas,8,13,0.0,Finished,vegas,2023-11-19,9.0
2023,21,ricciardo,alphatauri,14,14,0.0,Finished,vegas,2023-11-19,15.0
2023,21,zhou,alfa,17,15,0.0,Finished,vegas,2023-11-19,18.0
2023,21,sargeant,williams,6,16,0.0,Finished,vegas,2023-11-19,7.0
2023,21,bottas,alfa,7,17,0.0,Finished,vegas,2023-11-19,8.0
2023,21,tsunoda,alphatauri,20,18,0.0,Retired,vegas,2023-11-19,20.0
2023,21,hulkenberg,haas,13,19,0.0,Retired,vegas,2023-11-19,13.0
2023,21,norris,mclaren,15,20,0.0,Retired,vegas,2023-11-19,16.0
2023,22,max_verstappen,red_bull,1,1,26.0,Finished,yas_marina,2023-11-26,1.0
2023,22,leclerc,ferrari,2,2,18.0,Finished,yas_marina,2023-11-26,2.0
2023,22,russell,mercedes,4,3,15.0,Finished,yas_marina,2023-11-26,4.0
2023,22,perez,red_bull,9,4,12.0,Finished,yas_marina,2023-11-26,9.0
2023,22,norris,mclaren,5,5,10.0,Finished,yas_marina,2023-11-26,5.0
2023,22,piastri,mclaren,3,6,8.0,Finished,yas_marina,2023-11-26,3.0
2023,22,alonso,aston_martin,7,7,6.0,Finished,yas_marina,2023-11-26,7.0
2023,22,tsunoda,alphatauri,6,8,4.0,Finished,yas_marina,2023-11-26,6.0
2023,22,hamilton,mercedes,11,9,2.0,Finished,yas_marina,2023-11-26,11.0
2023,22,stroll,aston_martin,13,10,1.0,Finished,yas_marina,2023-11-26,13.0
2023,22,ricciardo,alphatauri,15,11,0.0,Finished,yas_marina,2023-11-26,15.0
2023,22,ocon,alpine,12,12,0.0,Finished,yas_marina,2023-11-26,12.0
2023,22,gasly,alpine,10,13,0.0,Finished,yas_marina,2023-11-26,10.0
2023,22,albon,williams,14,14,0.0,Finished,yas_marina,2023-11-26,14.0
2023,22,hulkenberg,haas,8,15,0.0,Finished,yas_marina,2023-11-26,8.0
2023,22,sargeant,williams,20,16,0.0,Finished,yas_marina,2023-11-26,20.0
2023,22,zhou,alfa,19,17,0.0,Finished,yas_marina,2023-11-26,19.0
2023,22,sainz,ferrari,16,18,0.0,Retired,yas_marina,2023-11-26,16.0
2023,22,bottas,alfa,18,19,0.0,Lapped,yas_marina,2023-11-26,18.0
2023,22,kevin_magnussen,haas,17,20,0.0,Lapped,yas_marina,2023-11-26,17.0
2024,1,max_verstappen,red_bull,1,1,26.0,Finished,bahrain,2024-03-02,1.0
2024,1,perez,red_bull,5,2,18.0,Finished,bahrain,2024-03-02,5.0
